https://www.weathergraphics.com/identifiers/,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
StationID,url,name,province,latitude,longitude,elevation,climateid,wmoid,tcid,_Tagz,_Flgz
1018598,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=1994-02-01%7C2026-03-25&dlyRange=1992-12-01%7C2026-03-25&mlyRange=1992-01-01%7C2007-02-01&climate_id=1018598&Prov=BC&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=990&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,VICTORIA UNIVERSITY CS, BRITISH COLUMBIA ,"48°27'25.200"" N","123°18'16.600"" W",60.10 m,1018598,71783,WYJ                 ,CWYJ                 ,
7056068,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=1996-10-09%7C2026-03-25&dlyRange=1996-10-10%7C2026-03-25&mlyRange=%7C&climate_id=7056068&Prov=QC&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=713&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,POINTE-AU-PERE (INRS), QUEBEC ,"48°30'50.000"" N","68°28'06.000"" W",4.90 m,7056068,71554,WYQ                 ,CWYQ                 ,
6040325,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=1953-01-01%7C2026-03-25&dlyRange=1938-08-01%7C2026-03-25&mlyRange=1938-01-01%7C1982-12-01&climate_id=6040325&Prov=ON&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=18&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,ARMSTRONG (AUT), ONTARIO ,"50°17'37.000"" N","88°54'19.000"" W",322.50 m,6040325,71841,WYW                 ,CWYW                 ,
1125852,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=1994-02-01%7C2026-03-25&dlyRange=1990-08-01%7C2026-03-25&mlyRange=1990-01-01%7C2006-11-01&climate_id=1125852&Prov=BC&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=665&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,OSOYOOS CS, BRITISH COLUMBIA ,"49°01'41.850"" N","119°26'27.570"" W",282.90 m,1125852,71215,WYY                 ,CWYY                 ,
1100119,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=1994-02-01%7C2026-03-25&dlyRange=1988-11-01%7C2026-03-25&mlyRange=1988-01-01%7C2006-11-01&climate_id=1100119&Prov=BC&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=4&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,AGASSIZ RCS, BRITISH COLUMBIA ,"49°14'35.000"" N","121°45'37.000"" W",19.30 m,1100119,71113,WZA                 ,CWZA                 ,
5010547,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=1994-09-01%7C2026-03-25&dlyRange=1994-07-25%7C2026-03-25&mlyRange=1996-01-01%7C2007-11-01&climate_id=5010547&Prov=MB&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=129&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,CARBERRY CS, MANITOBA ,"49°54'20.900"" N","99°21'26.800"" W",383.50 m,5010547,71170,WZE                 ,CWZE                 ,
3050519,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=1997-12-02%7C2026-03-25&dlyRange=1995-04-01%7C2026-03-25&mlyRange=1995-04-01%7C2007-11-01&climate_id=3050519&Prov=AB&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=42&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,BANFF CS, ALBERTA ,"51°11'36.090"" N","115°33'08.050"" W","1,396.90 m",3050519,71122,WZG                 ,CWZG                 ,
1062251,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=1994-02-01%7C2026-03-25&dlyRange=1992-11-01%7C2026-03-25&mlyRange=1993-06-01%7C2007-02-01&climate_id=1062251&Prov=BC&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=203&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,CUMSHEWA ISLAND, BRITISH COLUMBIA ,"53°01'49.476"" N","131°36'05.599"" W",12.60 m,1062251,71771,WZL                 ,CWZL                 ,
8403255,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=1994-02-01%7C2026-03-25&dlyRange=1993-05-09%7C2026-03-25&mlyRange=%7C&climate_id=8403255&Prov=NL&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=811&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,SAGONA ISLAND, NEWFOUNDLAND AND LABRADOR ,"47°22'04.000"" N","55°47'41.000"" W",59.70 m,8403255,71408,WZN                 ,CWZN                 ,
1013998,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=1997-03-14%7C2026-03-25&dlyRange=2018-05-14%7C2026-03-25&mlyRange=%7C&climate_id=1013998&Prov=BC&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=446&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,KELP REEFS, BRITISH COLUMBIA ,"48°32'51.700"" N","123°14'13.320"" W",     ,1013998,,WZO                 ,CWZO                 ,
8201969,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=1994-02-01%7C2026-03-25&dlyRange=2005-11-01%7C2026-03-25&mlyRange=%7C&climate_id=8201969&Prov=NS&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=351&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,GRAND ETANG, NOVA SCOTIA ,"46°32'56.920"" N","61°02'25.130"" W",32.70 m,8201969,73030,WZQ                 ,CWZQ                 ,
2100697,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=1997-06-18%7C2026-03-25&dlyRange=1997-06-18%7C2026-03-25&mlyRange=2004-07-01%7C2006-08-01&climate_id=2100697&Prov=YT&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=559&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,MARGARET LAKE, YUKON ,"68°48'02.000"" N","140°50'51.000"" W",568.00 m,2100697,71977,WZR                 ,CWZR                 ,
5040681,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=1995-06-15%7C2026-03-25&dlyRange=1995-10-04%7C2026-03-25&mlyRange=2000-03-01%7C2007-10-01&climate_id=5040681&Prov=MB&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=208&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,DAUPHIN CS, MANITOBA ,"51°06'01.400"" N","100°03'24.800"" W",304.50 m,5040681,71550,WZT                 ,CWZT                 ,
8205093,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=1994-02-01%7C2026-03-25&dlyRange=2018-05-14%7C2026-03-25&mlyRange=%7C&climate_id=8205093&Prov=NS&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=849&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,SHEARWATER JETTY, NOVA SCOTIA ,"44°37'40.000"" N","63°31'24.000"" W",5.50 m,8205093,71330,WZU                 ,CWZU                 ,
2101102,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=1994-02-01%7C2026-03-25&dlyRange=1992-12-02%7C2026-03-25&mlyRange=2001-10-01%7C2007-02-01&climate_id=2101102&Prov=YT&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=924&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,TESLIN (AUT), YUKON ,"60°10'00.000"" N","132°44'00.000"" W",705.00 m,2101102,71045,WZW                 ,CWZW                 ,
8503249,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=1989-04-01%7C2026-03-25&dlyRange=1989-04-01%7C2026-03-25&mlyRange=1989-01-01%7C1993-12-01&climate_id=8503249&Prov=NL&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=810&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,SAGLEK, NEWFOUNDLAND AND LABRADOR ,"58°29'00.000"" N","62°35'08.000"" W",488.00 m,8503249,71335,WZZ                 ,CWZZ                 ,
2301153,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2004-12-16%7C2026-03-25&dlyRange=2004-06-21%7C2026-03-25&mlyRange=2005-04-01%7C2007-11-01&climate_id=2301153&Prov=NU&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=22&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,ARVIAT CLIMATE, NUNAVUT ,"61°06'00.000"" N","94°04'00.000"" W",9.80 m,2301153,71322,XAR                 ,CXAR                 ,
2400404,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2000-02-19%7C2026-03-25&dlyRange=1999-11-01%7C2026-03-25&mlyRange=1999-11-01%7C2007-09-01&climate_id=2400404&Prov=NU&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=16&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,ARCTIC BAY CS, NUNAVUT ,"72°59'34.000"" N","85°00'44.000"" W",10.00 m,2400404,71592,XAT                 ,CXAT                 ,
3060535,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2000-12-04%7C2026-03-25&dlyRange=2000-12-01%7C2026-03-25&mlyRange=2001-01-01%7C2007-11-01&climate_id=3060535&Prov=AB&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=45&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,BARRHEAD CS, ALBERTA ,"54°05'41.000"" N","114°26'51.000"" W",648.00 m,3060535,71061,XBD                 ,CXBD                 ,
6117700,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2003-10-30%7C2026-03-25&dlyRange=2003-11-12%7C2026-03-25&mlyRange=2003-12-01%7C2006-12-01&climate_id=6117700&Prov=ON&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=47&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,BARRIE-ORO, ONTARIO ,"44°29'00.000"" N","79°33'00.000"" W",289.00 m,6117700,71314,XBI                 ,CXBI                 ,
4010811,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2006-01-01%7C2026-03-25&dlyRange=2005-11-30%7C2026-03-25&mlyRange=2006-02-01%7C2007-11-01&climate_id=4010811&Prov=SK&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=90&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,BRATT'S LAKE CLIMATE, SASKATCHEWAN ,"50°12'02.001"" N","104°42'36.000"" W",580.00 m,4010811,71569,XBK                 ,CXBK                 ,
2300501,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2004-07-01%7C2026-03-25&dlyRange=2004-06-02%7C2026-03-25&mlyRange=2005-05-01%7C2007-11-01&climate_id=2300501&Prov=NU&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=38&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,BAKER LAKE CLIMATE, NUNAVUT ,"64°19'00.000"" N","96°00'00.000"" W",50.80 m,2300501,71356,XBL                 ,CXBL                 ,
7010565,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=1999-08-19%7C2026-03-25&dlyRange=1999-08-19%7C2026-03-25&mlyRange=%7C&climate_id=7010565&Prov=QC&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=55&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,BEAUPORT, QUEBEC ,"46°50'13.000"" N","71°11'50.000"" W",10.00 m,7010565,71578,XBO                 ,CXBO                 ,
5062840,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2000-11-10%7C2026-03-25&dlyRange=2000-09-01%7C2026-03-25&mlyRange=2000-09-01%7C2007-11-01&climate_id=5062840&Prov=MB&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=914&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,TADOULE LAKE CS, MANITOBA ,"58°42'57.000"" N","98°30'06.000"" W",262.00 m,5062840,71334,XBQ                 ,CXBQ                 ,
6041110,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2000-08-17%7C2026-03-25&dlyRange=1998-03-01%7C2026-03-25&mlyRange=1998-05-01%7C2006-12-01&climate_id=6041110&Prov=ON&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=111&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,CAMERON FALLS (AUT), ONTARIO ,"49°09'14.000"" N","88°20'41.000"" W",232.60 m,6041110,71291,XCA                 ,CXCA                 ,
2100301,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2000-04-18%7C2026-03-25&dlyRange=1999-09-01%7C2026-03-25&mlyRange=%7C&climate_id=2100301&Prov=YT&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=133&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,CARMACKS CS, YUKON ,"62°06'54.000"" N","136°11'31.100"" W",542.90 m,2100301,71039,XCK                 ,CXCK                 ,
2400602,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2002-12-31%7C2026-03-25&dlyRange=2002-12-01%7C2026-03-25&mlyRange=2002-12-01%7C2007-11-01&climate_id=2400602&Prov=NU&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=110&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,CAMBRIDGE BAY GSN, NUNAVUT ,"69°06'29.000"" N","105°08'18.000"" W",18.70 m,2400602,71288,XCM                 ,CXCM                 ,
2201022,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=1999-02-17%7C2026-03-25&dlyRange=1999-02-01%7C2026-03-25&mlyRange=1999-03-01%7C2007-09-01&climate_id=2201022&Prov=NT&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=222&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,DELINE CS, NORTHWEST TERRITORIES ,"65°12'31.090"" N","123°26'00.070"" W",212.80 m,2201022,71503,XDE                 ,CXDE                 ,
6131983,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=1999-07-16%7C2026-03-25&dlyRange=1997-06-01%7C2026-03-25&mlyRange=1997-06-01%7C2006-12-01&climate_id=6131983&Prov=ON&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=219&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,DELHI CS, ONTARIO ,"42°52'00.000"" N","80°33'00.000"" W",231.70 m,6131983,71573,XDI                 ,CXDI                 ,
22010H0,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2001-08-16%7C2026-03-25&dlyRange=2001-08-01%7C2026-03-25&mlyRange=2001-08-01%7C2007-09-01&climate_id=22010H0&Prov=NT&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=213&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,DEADMEN VALLEY, NORTHWEST TERRITORIES ,"61°15'24.000"" N","124°28'06.000"" W",283.00 m,22010H0,71021,XDK                 ,CXDK                 ,
5020725,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2000-04-26%7C2026-03-25&dlyRange=2000-01-01%7C2026-03-25&mlyRange=2000-01-01%7C2007-10-01&climate_id=5020725&Prov=MB&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=218&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,DEERWOOD RCS, MANITOBA ,"49°23'59.400"" N","98°19'09.300"" W",341.40 m,5020725,71840,XDW                 ,CXDW                 ,
6012199,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2000-08-21%7C2026-03-25&dlyRange=1999-01-01%7C2026-03-25&mlyRange=1999-01-01%7C2006-11-01&climate_id=6012199&Prov=ON&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=233&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,EAR FALLS (AUT), ONTARIO ,"50°37'50.000"" N","93°13'17.000"" W",362.60 m,6012199,71295,XEA                 ,CXEA                 ,
3012209,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=1999-06-23%7C2026-03-25&dlyRange=1996-03-01%7C2026-03-25&mlyRange=1996-03-01%7C2007-11-01&climate_id=3012209&Prov=AB&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=240&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,EDMONTON BLATCHFORD, ALBERTA ,"53°34'23.008"" N","113°31'00.010"" W",671.00 m,3012209,71157,XEC                 ,CXEC                 ,
3012206,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=1999-02-17%7C2026-03-25&dlyRange=1999-01-01%7C2026-03-25&mlyRange=1999-01-01%7C2007-11-01&climate_id=3012206&Prov=AB&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=241&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,EDMONTON INTERNATIONAL CS, ALBERTA ,"53°18'24.002"" N","113°36'21.009"" W",715.00 m,3012206,71155,XEG                 ,CXEG                 ,
3072246,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=1993-09-17%7C2026-03-25&dlyRange=2001-06-11%7C2026-03-25&mlyRange=2005-11-01%7C2007-03-01&climate_id=3072246&Prov=AB&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=251&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,EGG ISLAND, ALBERTA ,"58°58'53.070"" N","110°26'22.062"" W",214.90 m,3072246,71404,XEL                 ,CXEL                 ,
6.11E+03,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2000-08-18%7C2026-03-25&dlyRange=2000-08-17%7C2026-03-25&mlyRange=2003-10-01%7C2006-12-01&climate_id=611E001&Prov=ON&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=250&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,EGBERT CS, ONTARIO ,"44°14'00.000"" N","79°47'00.000"" W",251.00 m,6.11E+03,71296,XET                 ,CXET                 ,
1022795,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2000-04-04%7C2026-03-25&dlyRange=2000-04-01%7C2026-03-25&mlyRange=2000-04-01%7C2007-02-01&climate_id=1022795&Prov=BC&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=270&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,FANNY ISLAND, BRITISH COLUMBIA ,"50°27'12.663"" N","125°59'34.425"" W",5.20 m,1022795,71568,XFA                 ,CXFA                 ,
2402592,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2004-12-16%7C2026-03-25&dlyRange=2004-05-25%7C2026-03-25&mlyRange=2005-03-01%7C2007-11-01&climate_id=2402592&Prov=NU&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=419&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,IQALUIT CLIMATE, NUNAVUT ,"63°44'50.000"" N","68°32'40.000"" W",33.50 m,2402592,71321,XFB                 ,CXFB                 ,
3072723,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2000-09-19%7C2026-03-25&dlyRange=2000-09-29%7C2026-03-25&mlyRange=2000-12-01%7C2007-11-01&climate_id=3072723&Prov=AB&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=312&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,FORT VERMILION, ALBERTA ,"58°22'56.300"" N","116°02'24.600"" W",289.00 m,3072723,71024,XFV                 ,CXFV                 ,
8401705,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2005-07-20%7C2026-03-25&dlyRange=2005-07-13%7C2026-03-25&mlyRange=2005-11-01%7C2007-07-01&climate_id=8401705&Prov=NL&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=322&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,GANDER AIRPORT CS, NEWFOUNDLAND AND LABRADOR ,"48°56'46.000"" N","54°34'01.000"" W",151.00 m,8401705,71742,XGD                 ,CXGD                 ,
5031041,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=1999-07-20%7C2026-03-25&dlyRange=1999-07-20%7C2026-03-25&mlyRange=2006-01-01%7C2006-06-01&climate_id=5031041&Prov=MB&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=337&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,GIMLI HARBOUR CS, MANITOBA ,"50°37'52.000"" N","96°58'56.000"" W",217.00 m,5031041,71577,XGH                 ,CXGH                 ,
8101925,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2000-11-05%7C2026-03-25&dlyRange=2000-11-06%7C2026-03-25&mlyRange=2004-04-01%7C2007-07-01&climate_id=8101925&Prov=NB&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=352&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,GRAND MANAN SAR CS, NEW BRUNSWICK ,"44°42'43.400"" N","66°48'06.900"" W",78.20 m,8101925,71030,XGM                 ,CXGM                 ,
6133362,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2000-07-25%7C2026-03-25&dlyRange=2000-07-25%7C2026-03-25&mlyRange=2000-10-01%7C2006-12-01&climate_id=6133362&Prov=ON&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=379&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,HARROW CDA AUTO, ONTARIO ,"42°02'00.000"" N","82°54'00.000"" W",191.00 m,6133362,71298,XHA                 ,CXHA                 ,
2502505,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2000-03-29%7C2026-03-25&dlyRange=2000-03-01%7C2026-03-25&mlyRange=2002-09-01%7C2007-11-01&climate_id=2502505&Prov=NT&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=961&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,ULUKHAKTOK, NORTHWEST TERRITORIES ,"70°45'41.230"" N","117°47'59.870"" W",29.80 m,2502505,71029,XHI                 ,CXHI                 ,
6153301,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2000-08-17%7C2026-03-25&dlyRange=1997-11-01%7C2026-03-25&mlyRange=1997-11-01%7C2006-12-01&climate_id=6153301&Prov=ON&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=375&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,HAMILTON RBG CS, ONTARIO ,"43°17'30.000"" N","79°54'30.000"" W",102.00 m,6153301,71297,XHM                 ,CXHM                 ,
8202502,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2000-01-22%7C2026-03-25&dlyRange=2000-07-24%7C2026-03-25&mlyRange=2004-01-01%7C2007-07-01&climate_id=8202502&Prov=NS&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=412&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,INGONISH BEACH RCS, NOVA SCOTIA ,"46°39'46.001"" N","60°24'23.000"" W",10.00 m,8202502,71027,XIB                 ,CXIB                 ,
6073980,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2000-08-07%7C2026-03-25&dlyRange=2000-08-22%7C2026-03-25&mlyRange=2002-02-01%7C2006-12-01&climate_id=6073980&Prov=ON&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=442&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,KAPUSKASING CDA ON, ONTARIO ,"49°24'23.000"" N","82°26'37.000"" W",218.00 m,6073980,71299,XKA                 ,CXKA                 ,
6104027,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2001-02-13%7C2026-03-25&dlyRange=1997-11-01%7C2026-03-25&mlyRange=1997-11-01%7C2006-12-01&climate_id=6104027&Prov=ON&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=449&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,KEMPTVILLE CS, ONTARIO ,"45°00'00.000"" N","75°38'00.000"" W",99.40 m,6104027,71300,XKE                 ,CXKE                 ,
6074207,https://climate.weather.gc.ca/climate_data/daily_data_e.html?hlyRange=2022-08-25%7C2026-03-25&dlyRange=2022-08-25%7C2026-03-25&mlyRange=%7C&climate_id=6074207&Prov=ON&urlExtension=_e.html&searchType=stnProv&optLimit=specDate&StartYear=1840&EndYear=2026&selRowPerPage=100&Line=470&Month=3&Day=25&lstProvince=&Apply=Apply&timeframe=2,KIRKLAND LAKE, ONTARIO ,"48°05'17.054"" N","80°03'41.035"" W",280.00 m,6074207,71301,XKI                 ,CXKI                 ,
